fecha,casos_tot,fallecidos_tot,casos_24h,fallecidos_24h,IA_14d,IA_7d
2021-03-19,395316.0,7038.0,153.0,0.0,60.22,22.57
2021-03-20,395459.0,7051.0,143.0,13.0,56.9,20.54
2021-03-21,395513.0,7051.0,54.0,0.0,54.93,19.42
2021-03-22,395665.0,7066.0,152.0,15.0,53.79,20.72
2021-03-23,395701.0,7074.0,36.0,8.0,47.18,17.13
2021-03-24,396033.0,7089.0,332.0,15.0,49.31,21.05
2021-03-25,396119.0,7107.0,86.0,18.0,45.05,19.22
2021-03-26,396310.0,7117.0,191.0,10.0,42.55,19.98
2021-03-27,396428.0,7124.0,118.0,7.0,40.02,19.48
2021-03-28,396589.0,7124.0,161.0,0.0,41.05,21.63
2021-03-29,396678.0,7137.0,89.0,13.0,41.09,20.36
2021-03-30,396706.0,7146.0,28.0,9.0,37.33,20.2
2021-03-31,396938.0,7155.0,232.0,9.0,39.24,18.19
2021-04-01,397128.0,7163.0,190.0,8.0,39.5,20.28
2021-04-02,397329.0,7169.0,201.0,6.0,40.46,20.48
2021-04-03,397541.0,7177.0,212.0,8.0,41.85,22.37
2021-04-04,,,51.0,0.0,41.79,20.16
2021-04-05,397696.0,7177.0,104.0,0.0,40.82,20.46
2021-04-06,397739.0,7182.0,43.0,5.0,40.96,20.76
2021-04-07,397884.0,7197.0,145.0,15.0,37.21,19.02
2021-04-08,398193.0,7203.0,309.0,6.0,41.69,21.41
2021-04-09,398378.0,7209.0,185.0,6.0,41.57,21.09
2021-04-10,398561.0,7213.0,183.0,4.0,42.87,20.5
2021-04-11,398707.0,7213.0,146.0,0.0,42.57,22.41
2021-04-12,398790.0,7219.0,83.0,6.0,42.45,21.99
2021-04-13,398871.0,7228.0,81.0,9.0,43.52,22.75
2021-04-14,399033.0,7236.0,162.0,8.0,42.11,23.1
2021-04-15,399252.0,7241.0,219.0,5.0,42.69,21.29
2021-04-16,399480.0,7245.0,228.0,4.0,43.24,22.15
2021-04-17,399673.0,7248.0,193.0,3.0,42.85,22.35
2021-04-18,399824.0,7248.0,151.0,0.0,44.86,22.45
2021-04-19,399910.0,7255.0,86.0,7.0,44.5,22.51
2021-04-20,400013.0,7263.0,103.0,8.0,45.71,22.95
2021-04-21,400206.0,7270.0,193.0,7.0,46.67,23.58
2021-04-22,400426.0,7276.0,220.0,6.0,44.88,23.6
2021-04-23,400607.0,7282.0,181.0,6.0,44.8,22.65
2021-04-24,400914.0,7288.0,307.0,6.0,47.3,24.94
2021-04-25,401058.0,7288.0,144.0,0.0,47.26,24.8
2021-04-26,401139.0,7295.0,81.0,7.0,47.22,24.7
2021-04-27,401282.0,7302.0,143.0,7.0,48.46,25.51
2021-04-28,401515.0,7307.0,233.0,5.0,49.89,26.31
2021-04-29,401730.0,7310.0,215.0,3.0,49.81,26.21
2021-04-30,401915.0,7315.0,185.0,5.0,48.94,26.29
2021-05-01,402098.0,7322.0,183.0,7.0,48.74,23.8
2021-05-02,402212.0,7322.0,114.0,0.0,48.0,23.2
2021-05-03,402265.0,7337.0,53.0,15.0,47.34,22.63
2021-05-04,402390.0,7346.0,125.0,9.0,47.78,22.27
2021-05-05,402539.0,7354.0,149.0,8.0,46.89,20.58
2021-05-06,402710.0,7359.0,171.0,5.0,45.91,19.7
2021-05-07,402882.0,7365.0,172.0,6.0,45.73,19.44
2021-05-08,403009.0,7370.0,127.0,5.0,42.11,18.31
2021-05-09,403128.0,7370.0,119.0,0.0,41.61,18.41
2021-05-10,403168.0,7377.0,40.0,7.0,40.78,18.15
2021-05-11,403267.0,7383.0,99.0,6.0,39.9,17.63
2021-05-12,403405.0,7388.0,138.0,5.0,37.99,17.41
2021-05-13,403534.0,7394.0,129.0,6.0,36.26,16.56
2021-05-14,403688.0,7399.0,154.0,5.0,35.64,16.2
2021-05-15,,,96.0,2.0,33.89,15.58
2021-05-16,,,96.0,2.0,33.53,15.12
2021-05-17,404073.0,7407.0,193.0,4.0,36.34,18.19
2021-05-18,404209.0,7411.0,136.0,4.0,36.56,18.93
2021-05-19,404347.0,7411.0,138.0,0.0,36.34,18.93
2021-05-20,404519.0,7415.0,172.0,4.0,36.36,19.8
2021-05-21,404680.0,7415.0,161.0,0.0,36.14,19.94
2021-05-22,404804.0,7415.0,124.0,0.0,36.08,20.5
2021-05-23,,,47.0,1.0,34.63,19.52
2021-05-24,404945.0,7420.0,94.0,4.0,35.72,17.53
2021-05-25,405063.0,7424.0,118.0,4.0,36.1,17.17
2021-05-26,405265.0,7428.0,202.0,4.0,37.39,18.45
2021-05-27,405476.0,7429.0,211.0,1.0,39.04,19.24
2021-05-28,405628.0,7432.0,152.0,3.0,38.99,19.06
2021-05-29,405843.0,7432.0,215.0,0.0,41.39,20.88
2021-05-30,,,61.0,0.0,40.68,21.17
2021-05-31,406026.0,7434.0,122.0,2.0,39.26,21.73
2021-06-01,406192.0,7435.0,166.0,1.0,39.86,22.69
2021-06-02,406373.0,7435.0,181.0,0.0,40.72,22.27
2021-06-03,406586.0,7441.0,213.0,6.0,41.55,22.31
2021-06-04,406786.0,7441.0,200.0,0.0,42.33,23.28
2021-06-05,406999.0,7441.0,213.0,0.0,44.12,23.24
2021-06-06,,,67.0,0.0,44.52,23.36
2021-06-07,407200.0,7441.0,134.0,0.0,45.33,23.6
2021-06-08,407367.0,7442.0,167.0,1.0,46.31,23.62
2021-06-09,407574.0,7442.0,207.0,0.0,46.41,24.14
2021-06-10,407770.0,7442.0,196.0,0.0,46.11,23.8
2021-06-11,407952.0,7445.0,182.0,3.0,46.71,23.44
2021-06-12,408167.0,7445.0,215.0,0.0,46.71,23.48
2021-06-13,,,63.0,0.0,46.75,23.4
2021-06-14,408356.0,7445.0,126.0,0.0,46.83,23.24
2021-06-15,408493.0,7446.0,137.0,1.0,46.25,22.63
2021-06-16,408701.0,7447.0,208.0,1.0,46.79,22.65
2021-06-17,408911.0,7447.0,210.0,0.0,46.73,22.93
2021-06-18,409177.0,7447.0,266.0,0.0,48.06,24.62
2021-06-19,409427.0,7447.0,250.0,0.0,48.8,25.33
2021-06-20,,,64.0,0.0,48.74,25.35
2021-06-21,409619.0,7448.0,128.0,1.0,48.62,25.39
2021-06-22,409946.0,7449.0,327.0,1.0,51.84,29.21
2021-06-23,410221.0,7450.0,275.0,1.0,53.21,30.55
2021-06-24,,,273.0,0.0,54.75,31.82
2021-06-25,411040.0,7450.0,546.0,0.0,62.07,37.45
2021-06-26,411409.0,7450.0,369.0,0.0,65.17,39.84
2021-06-27,,,321.0,0.0,70.35,45.01
2021-06-28,412372.0,7450.0,642.0,0.0,80.72,55.34
2021-06-29,412985.0,7452.0,613.0,2.0,90.29,61.09
2021-06-30,413917.0,7453.0,932.0,1.0,104.84,74.29
2021-07-01,415310.0,7455.0,1393.0,2.0,128.62,96.8
2021-07-02,416574.0,7457.0,1264.0,2.0,148.68,111.24
2021-07-03,418308.0,7457.0,1734.0,0.0,178.51,138.67
2021-07-04,,,653.0,0.0,190.35,145.35
2021-07-05,420269.0,7457.0,1308.0,0.0,214.07,158.73
2021-07-06,421263.0,7461.0,994.0,4.0,227.48,166.39
2021-07-07,422840.0,7462.0,1577.0,1.0,253.65,179.36
2021-07-08,424666.0,7462.0,1826.0,0.0,284.86,188.06
2021-07-09,,,1275.0,0.0,299.52,188.28
2021-07-10,428491.0,7463.0,2550.0,1.0,343.36,204.68
2021-07-11,,,921.0,0.0,355.42,210.07
2021-07-12,431255.0,7464.0,1843.0,1.0,379.56,220.82
2021-07-13,432789.0,7466.0,1534.0,2.0,398.07,231.68
2021-07-14,434871.0,7468.0,2082.0,2.0,421.19,241.83
2021-07-15,437381.0,7470.0,2510.0,2.0,443.64,255.58
2021-07-16,440105.0,7470.0,2724.0,0.0,472.98,284.7
2021-07-17,442765.0,7470.0,2660.0,0.0,491.6,286.91
2021-07-18,,,1058.0,0.0,499.74,289.67
2021-07-19,445939.0,7471.0,2116.0,1.0,515.98,295.16
2021-07-20,448034.0,7471.0,2095.0,0.0,538.11,306.43
2021-07-21,451026.0,7473.0,2992.0,2.0,566.55,324.72
2021-07-22,454157.0,7475.0,3131.0,2.0,592.78,337.21
2021-07-23,457055.0,7478.0,2898.0,3.0,625.41,340.7
2021-07-24,459964.0,7478.0,2909.0,0.0,632.62,345.71
2021-07-25,,,1154.0,1.0,637.31,347.64
2021-07-26,463427.0,7482.0,2309.0,3.0,646.67,351.52
2021-07-27,465264.0,7488.0,1837.0,6.0,652.76,346.33
2021-07-28,468077.0,7492.0,2813.0,4.0,667.46,342.73
2021-07-29,471105.0,7497.0,3028.0,5.0,677.87,340.66
2021-07-30,473067.0,7499.0,1962.0,2.0,662.55,321.85
2021-07-31,476506.0,7499.0,3439.0,0.0,678.21,332.5
2021-08-01,,,1063.0,1.0,678.31,330.67
2021-08-02,479695.0,7502.0,2126.0,2.0,678.51,326.99
2021-08-03,481432.0,7511.0,1737.0,9.0,671.32,324.98
2021-08-04,483767.0,7519.0,2335.0,8.0,658.11,315.38
2021-08-05,485866.0,7526.0,2099.0,7.0,637.37,296.7
2021-08-06,487923.0,7530.0,2057.0,4.0,620.46,298.61
2021-08-07,,,1029.0,1.0,582.67,250.17
2021-08-08,,,1029.0,1.0,580.16,249.49
2021-08-09,492040.0,7535.0,2059.0,3.0,575.14,248.14
2021-08-10,492982.0,7546.0,942.0,11.0,557.15,232.16
2021-08-11,494596.0,7554.0,1614.0,8.0,533.05,217.67
2021-08-12,496177.0,7560.0,1581.0,6.0,503.96,207.26
2021-08-13,497629.0,7566.0,1452.0,6.0,493.71,195.1
2021-08-14,,,719.0,2.0,439.04,188.86
2021-08-15,,,719.0,2.0,432.12,182.63
2021-08-16,500505.0,7575.0,1438.0,5.0,418.29,170.15
2021-08-17,501257.0,7593.0,752.0,18.0,398.49,166.33
2021-08-18,502652.0,7605.0,1395.0,12.0,379.6,161.93
2021-08-19,503606.0,7613.0,954.0,8.0,356.58,149.33
2021-08-20,504732.0,7618.0,1126.0,5.0,337.87,142.77
2021-08-21,,,581.0,0.0,328.86,140.0
2021-08-22,,,581.0,0.0,319.86,137.23
2021-08-23,507058.0,7620.0,1164.0,2.0,301.87,131.72
2021-08-24,507664.0,7633.0,606.0,13.0,295.12,128.78
2021-08-25,508708.0,7637.0,1044.0,4.0,283.66,121.73
2021-08-26,509527.0,7642.0,819.0,5.0,268.34,119.02
2021-08-27,510380.0,7651.0,853.0,9.0,256.3,113.53
2021-08-28,,,432.0,1.0,250.53,110.53
2021-08-29,,,432.0,1.0,244.76,107.54
2021-08-30,512108.0,7657.0,864.0,4.0,233.23,101.51
2021-08-31,512542.0,7670.0,434.0,13.0,226.83,98.05
2021-09-01,513287.0,7677.0,745.0,7.0,213.77,92.04
2021-09-02,513984.0,7683.0,697.0,6.0,208.6,89.59
2021-09-03,514567.0,7695.0,583.0,12.0,197.69,84.16
2021-09-04,,,260.0,2.0,191.24,80.7
2021-09-05,,,260.0,2.0,184.78,77.25
2021-09-06,515610.0,7703.0,523.0,4.0,171.9,70.39
2021-09-07,515962.0,7716.0,352.0,13.0,166.79,68.74
2021-09-08,516390.0,7720.0,428.0,4.0,154.41,62.37
2021-09-09,516800.0,7728.0,410.0,8.0,146.19,56.6
2021-09-10,517152.0,7733.0,352.0,5.0,136.12,51.96
2021-09-11,,,157.0,1.0,130.59,49.89
2021-09-12,,,157.0,1.0,125.07,47.82
2021-09-13,517780.0,7738.0,314.0,3.0,114.01,43.62
2021-09-14,517963.0,7742.0,183.0,4.0,108.96,40.22
2021-09-15,518323.0,7745.0,360.0,3.0,101.23,38.85
2021-09-16,518670.0,7752.0,347.0,7.0,94.19,37.59
2021-09-17,518949.0,7755.0,279.0,3.0,88.08,36.12
2021-09-18,,,131.0,1.0,85.49,35.6
2021-09-19,,,131.0,1.0,82.89,35.08
2021-09-20,519476.0,7760.0,265.0,3.0,77.71,34.09
2021-09-21,519655.0,7766.0,179.0,6.0,74.23,34.01
2021-09-22,519914.0,7767.0,259.0,1.0,70.83,31.98
2021-09-23,520115.0,7776.0,201.0,9.0,66.63,29.05
2021-09-24,520349.0,7778.0,234.0,2.0,64.26,28.14
2021-09-25,,,114.0,1.0,63.4,27.8
2021-09-26,,,114.0,1.0,62.53,27.46
2021-09-27,520808.0,7782.0,231.0,2.0,60.86,26.77
2021-09-28,520985.0,7784.0,177.0,2.0,60.74,26.73
2021-09-29,521209.0,7786.0,224.0,2.0,58.01,26.03
2021-09-30,521415.0,7788.0,206.0,2.0,55.18,26.13
2021-10-01,521591.0,7788.0,176.0,0.0,53.11,24.96
2021-10-02,,,84.0,1.0,52.16,24.36
2021-10-03,,,84.0,1.0,51.22,23.76
2021-10-04,521930.0,7793.0,171.0,3.0,49.33,22.55
2021-10-05,522067.0,7799.0,137.0,6.0,48.48,21.75
2021-10-06,522203.0,7804.0,136.0,5.0,46.01,19.98
2021-10-07,522335.0,7805.0,132.0,1.0,44.62,18.49
2021-10-08,522486.0,7808.0,151.0,3.0,42.95,17.99
2021-10-09,,,72.0,0.0,42.11,17.75
2021-10-10,,,72.0,0.0,41.27,17.51
2021-10-11,522776.0,7809.0,146.0,1.0,39.56,17.01
2021-10-12,,,78.0,2.0,37.57,15.82
2021-10-13,523011.0,7815.0,157.0,4.0,36.22,16.24
2021-10-14,523194.0,7819.0,183.0,4.0,35.76,17.27
2021-10-15,523371.0,7819.0,177.0,0.0,35.78,17.79
2021-10-16,,,126.0,0.0,36.62,18.87
2021-10-17,,,126.0,0.0,37.47,19.96
2021-10-18,523878.0,7820.0,255.0,1.0,39.16,22.15
2021-10-19,524023.0,7822.0,145.0,2.0,39.32,23.5
2021-10-20,524303.0,7824.0,280.0,2.0,42.21,25.97
2021-10-21,524583.0,7824.0,280.0,0.0,45.19,27.92
2021-10-22,524822.0,7827.0,239.0,3.0,46.95,29.17
2021-10-23,,,140.0,1.0,48.32,29.45
2021-10-24,,,140.0,1.0,49.69,29.73
2021-10-25,525383.0,7831.0,281.0,2.0,52.4,30.25
2021-10-26,525567.0,7836.0,184.0,5.0,54.53,31.04
2021-10-27,525841.0,7841.0,274.0,5.0,56.88,30.91
2021-10-28,526110.0,7844.0,269.0,3.0,58.61,30.69
2021-10-29,526419.0,7845.0,309.0,1.0,61.27,32.1
2021-10-30,,,134.0,0.0,61.43,31.98
2021-10-31,,,134.0,0.0,61.59,31.86
2021-11-01,,,134.0,0.0,59.16,28.9
2021-11-02,527092.0,7848.0,271.0,3.0,61.69,30.65
2021-11-03,527331.0,7854.0,239.0,6.0,60.86,29.95
2021-11-04,527745.0,7855.0,414.0,1.0,63.56,32.86
2021-11-05,528091.0,7857.0,346.0,2.0,65.71,33.61
2021-11-06,,,212.0,0.0,67.16,35.18
2021-11-07,,,212.0,0.0,68.6,36.74
2021-11-08,528940.0,7859.0,425.0,2.0,71.5,42.59
2021-11-09,529220.0,7863.0,280.0,4.0,73.43,42.77
2021-11-10,529637.0,7865.0,417.0,2.0,76.3,46.35
2021-11-11,530148.0,7871.0,511.0,6.0,81.17,48.3
2021-11-12,530560.0,7874.0,412.0,3.0,83.24,49.63
2021-11-13,,,291.0,0.0,86.39,51.22
2021-11-14,,,291.0,0.0,89.55,52.8
2021-11-15,531725.0,7875.0,583.0,1.0,98.57,55.98
2021-11-16,532127.0,7884.0,402.0,9.0,101.21,58.43
2021-11-17,532810.0,7885.0,683.0,1.0,110.13,63.78
2021-11-18,533460.0,7889.0,650.0,4.0,114.87,66.57
2021-11-19,534187.0,7889.0,727.0,0.0,122.53,72.9
2021-11-20,,,439.0,0.0,127.1,75.88
2021-11-21,,,439.0,0.0,131.66,78.85
2021-11-22,535944.0,7891.0,879.0,2.0,140.78,84.8
2021-11-23,536538.0,7906.0,594.0,15.0,147.1,88.66
2021-11-24,537631.0,7910.0,1093.0,4.0,160.68,96.9
2021-11-25,538963.0,7912.0,1332.0,2.0,177.19,110.61
2021-11-26,539899.0,7913.0,936.0,1.0,187.72,114.81
2021-11-27,,,723.0,1.0,196.4,120.52
2021-11-28,,,723.0,1.0,205.09,126.23
2021-11-29,542791.0,7917.0,1446.0,2.0,222.43,137.63
2021-11-30,543937.0,7923.0,1146.0,6.0,237.39,148.72
2021-12-01,545194.0,7927.0,1257.0,4.0,248.92,152.02
2021-12-02,546713.0,7933.0,1519.0,6.0,266.39,155.78
2021-12-03,548373.0,7939.0,1660.0,6.0,285.15,170.33
2021-12-04,,,1080.0,0.0,298.03,177.51
2021-12-05,,,1080.0,0.0,310.91,184.68
2021-12-06,,,1080.0,0.0,314.95,177.33
2021-12-07,553775.0,7941.0,2162.0,2.0,346.47,197.75
2021-12-08,,,1002.0,5.0,344.64,192.62
2021-12-09,556782.0,7957.0,2005.0,11.0,358.17,202.39
2021-12-10,559482.0,7973.0,2700.0,16.0,393.63,223.3
2021-12-11,,,1673.0,2.0,412.72,235.22
2021-12-12,,,1673.0,2.0,431.82,247.14
2021-12-13,566174.0,7984.0,3346.0,7.0,470.01,292.68
2021-12-14,568324.0,7998.0,2150.0,14.0,490.19,292.44
2021-12-15,571306.0,8013.0,2982.0,15.0,524.86,332.24
2021-12-16,575207.0,8019.0,3901.0,6.0,572.74,370.35
2021-12-17,578970.0,8021.0,3763.0,2.0,615.02,391.72
2021-12-18,,,2405.0,2.0,641.65,406.43
2021-12-19,,,2405.0,2.0,668.28,421.15
2021-12-20,588590.0,8032.0,4810.0,7.0,743.26,450.57
2021-12-21,591155.0,8050.0,2565.0,18.0,751.36,458.91
2021-12-22,594895.0,8059.0,3740.0,9.0,806.39,474.15
2021-12-23,600710.0,8064.0,5815.0,5.0,882.97,512.62
2021-12-24,606770.0,8064.0,6060.0,0.0,950.51,558.79
2021-12-25,,,2718.0,1.0,971.52,565.09
2021-12-26,,,2718.0,1.0,992.52,571.38
2021-12-27,617644.0,8071.0,5438.0,5.0,1034.57,584.0
2021-12-28,623318.0,8097.0,5674.0,26.0,1105.41,646.49
2021-12-29,631273.0,8111.0,7955.0,14.0,1205.37,731.22
2021-12-30,639635.0,8117.0,8362.0,6.0,1295.04,782.41
2021-12-31,,,6921.0,1.0,1358.51,799.72
2022-01-01,,,6921.0,1.0,1449.29,884.2
2022-01-02,,,6921.0,1.0,1540.06,968.68
2022-01-03,674240.0,8126.0,13842.0,6.0,1721.61,1137.61
2022-01-04,683345.0,8161.0,9105.0,35.0,1853.07,1206.57
2022-01-05,695340.0,8185.0,11995.0,24.0,2018.99,1287.78
2022-01-06,,,9522.0,4.0,2093.51,1311.1
2022-01-07,723906.0,8197.0,19044.0,8.0,2354.49,1554.77
2022-01-08,,,7302.0,5.0,2446.63,1562.43
2022-01-09,,,7302.0,5.0,2538.77,1570.09
2022-01-10,753117.0,8219.0,14607.0,12.0,2723.08,1585.47
2022-01-11,769390.0,8244.0,16273.0,25.0,2936.12,1729.55
2022-01-12,785910.0,8261.0,16520.0,17.0,3108.28,1820.5
2022-01-13,805088.0,8270.0,19178.0,9.0,3325.69,2014.59
2022-01-14,827065.0,8280.0,21977.0,10.0,3628.32,2073.55
2022-01-15,,,8784.0,2.0,3665.77,2103.34
2022-01-16,,,8784.0,2.0,3703.22,2133.13
2022-01-17,862201.0,8288.0,17568.0,4.0,3778.11,2192.64
2022-01-18,875672.0,8320.0,13471.0,32.0,3865.87,2136.32
2022-01-19,897474.0,8343.0,21802.0,23.0,4062.99,2242.49
2022-01-20,924017.0,8368.0,26543.0,25.0,4405.13,2390.53
2022-01-21,945994.0,8385.0,21977.0,17.0,4464.08,2390.53
2022-01-22,,,14458.0,3.0,4607.92,2504.58
2022-01-23,,,14458.0,3.0,4751.76,2618.63
2022-01-24,1003828.0,8399.0,28918.0,8.0,5039.42,2846.77
2022-01-25,1034444.0,8441.0,30616.0,42.0,5327.72,3191.4
2022-01-26,1053108.0,8480.0,18664.0,39.0,5370.81,3128.32
2022-01-27,1083443.0,8493.0,30335.0,13.0,5595.08,3204.54
2022-01-28,1106992.0,8508.0,23549.0,15.0,5626.67,3236.14
2022-01-29,,,5736.0,5.0,5565.41,3060.82
2022-01-30,,,5736.0,5.0,5504.14,2885.51
2022-01-31,1129937.0,8528.0,11473.0,10.0,5381.63,2534.85
2022-02-01,1143485.0,8564.0,13548.0,36.0,5383.18,2191.78
2022-02-02,1161054.0,8615.0,17569.0,51.0,5298.09,2169.77
2022-02-03,1177034.0,8641.0,15980.0,26.0,5085.77,1881.23
2022-02-04,1189782.0,8670.0,12748.0,29.0,4900.26,1664.12
2022-02-05,,,4896.0,4.0,4708.06,1647.24
2022-02-06,,,4896.0,4.0,4515.86,1630.35
2022-02-07,1209366.0,8687.0,9792.0,9.0,4131.42,1596.56
2022-02-08,1218283.0,8723.0,8917.0,36.0,3695.26,1503.48
2022-02-09,1228156.0,8770.0,9873.0,47.0,3518.55,1348.78
2022-02-10,1237204.0,8792.0,9048.0,22.0,3090.67,1209.45
2022-02-11,1246112.0,8818.0,8908.0,26.0,2796.38,1132.26
2022-02-12,,,2946.0,5.0,2740.3,1093.07
2022-02-13,,,2946.0,5.0,2684.22,1053.87
2022-02-14,1257899.0,8838.0,5895.0,10.0,2572.1,975.54
2022-02-15,1264152.0,8866.0,6253.0,28.0,2425.47,921.99
2022-02-16,1270517.0,8906.0,6365.0,40.0,2200.26,851.48
2022-02-17,1275903.0,8922.0,5386.0,16.0,1987.32,777.87
2022-02-18,1280498.0,8940.0,4595.0,18.0,1823.44,691.18
2022-02-19,,,1484.0,1.0,1754.85,661.79
2022-02-20,,,1484.0,1.0,1686.27,632.4
2022-02-21,1286437.0,8947.0,2971.0,5.0,1549.17,573.63
2022-02-22,1290324.0,8967.0,3887.0,20.0,1448.06,526.07
2022-02-23,1294549.0,8988.0,4225.0,21.0,1334.53,483.06
2022-02-24,1298170.0,9003.0,3621.0,15.0,1225.45,447.58
